Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,311.79998779296875,317.5,307.0,312.3500061035156,153.68539428710938,113852
2002-07-02,314.79998779296875,323.0,313.5,315.3999938964844,155.18606567382812,166016
2002-07-03,316.25,322.5,312.0,314.3500061035156,154.66944885253906,196486
2002-07-04,316.75,319.8500061035156,316.75,318.1499938964844,156.53916931152344,233997
2002-07-05,319.8999938964844,330.0,319.8999938964844,324.04998779296875,159.44216918945312,472596
2002-07-08,331.0,340.0,328.0,338.8500061035156,166.72421264648438,317179
2002-07-09,339.29998779296875,343.8999938964844,333.0,336.6499938964844,165.6417236328125,456642
2002-07-10,336.6000061035156,338.0,328.0,329.5,162.12371826171875,98892
2002-07-11,330.0,330.0,322.25,323.3999938964844,159.12229919433594,68794
2002-07-12,326.79998779296875,332.0,326.0,327.95001220703125,161.36102294921875,63190
2002-07-15,328.0,328.79998779296875,319.0,320.6499938964844,157.76925659179688,87809
2002-07-16,318.5,320.95001220703125,314.0,315.0,154.9892578125,47189
2002-07-17,314.1000061035156,317.8999938964844,305.0,307.75,151.4220733642578,122953
2002-07-18,308.1000061035156,315.0,307.5,312.25,153.63621520996094,173079
2002-07-19,300.0,314.0,300.0,307.25,151.17605590820312,84246
2002-07-22,302.0,307.70001220703125,299.20001220703125,301.8999938964844,148.54367065429688,103234
2002-07-23,300.0,309.1000061035156,298.04998779296875,306.1000061035156,150.61019897460938,78746
2002-07-24,307.0,309.75,295.95001220703125,299.04998779296875,147.1414031982422,189959
2002-07-25,312.0,312.0,284.54998779296875,287.25,141.33541870117188,266291
2002-07-26,285.29998779296875,289.70001220703125,276.1499938964844,278.5,137.03021240234375,178532
2002-07-29,279.8999938964844,281.8999938964844,246.0500030517578,274.0,134.81605529785156,386909
2002-07-30,280.0,289.0,275.1000061035156,276.5,136.04612731933594,254176
2002-07-31,255.0,272.0,255.0,267.1000061035156,131.42108154296875,325601
2002-08-01,269.0,279.8999938964844,255.25,262.79998779296875,129.30532836914062,438415
2002-08-02,260.0,271.95001220703125,255.5,269.0,132.3559112548828,229465
2002-08-05,271.79998779296875,280.1000061035156,271.79998779296875,276.25,135.9231414794922,297447
2002-08-06,277.3999938964844,284.8999938964844,272.1000061035156,279.5,137.5222625732422,184716
2002-08-07,282.0,284.8999938964844,272.0,273.3999938964844,134.52085876464844,164013
2002-08-08,275.79998779296875,279.0,272.0,274.20001220703125,134.91445922851562,166449
2002-08-09,278.0,278.0,273.0,275.5,135.55409240722656,94358
2002-08-12,276.70001220703125,287.0,275.0,283.70001220703125,139.58876037597656,182823
2002-08-13,285.8500061035156,288.0,280.6499938964844,285.70001220703125,140.5727996826172,156701
2002-08-14,279.20001220703125,300.5,279.20001220703125,298.70001220703125,146.9691925048828,650771
2002-08-15,298.70001220703125,298.70001220703125,298.70001220703125,298.70001220703125,146.9691925048828,0
2002-08-16,299.0,306.0,297.04998779296875,300.6000061035156,147.90403747558594,762266
2002-08-19,303.0,308.5,298.0,299.6499938964844,147.43661499023438,487314
2002-08-20,300.1499938964844,303.75,292.0,294.1499938964844,144.73046875,259312
2002-08-21,294.8999938964844,295.5,281.54998779296875,282.95001220703125,139.21971130371094,206978
2002-08-22,284.0,286.8500061035156,277.0,278.0,136.7841796875,203546
2002-08-23,282.5,282.8999938964844,272.0,274.29998779296875,134.96360778808594,194880
2002-08-26,273.8999938964844,281.8999938964844,273.0,277.5,136.53817749023438,169296
2002-08-27,282.0,282.0,269.5,270.1000061035156,132.89712524414062,164835
2002-08-28,259.0,275.0,259.0,273.75,134.6930389404297,88618
2002-08-29,277.5,278.79998779296875,264.0,265.45001220703125,130.6092071533203,404807
2002-08-30,269.0,271.70001220703125,267.5,269.0,132.3559112548828,204888
2002-09-02,275.0,275.0,266.6000061035156,269.29998779296875,132.5035400390625,310499
2002-09-03,274.0,275.0,270.3999938964844,274.0,134.81605529785156,117646
2002-09-04,272.5,274.0,268.0,273.1499938964844,134.3978271484375,125061
2002-09-05,275.0,277.0,273.8500061035156,275.1000061035156,135.35728454589844,245777
2002-09-06,275.79998779296875,282.70001220703125,274.25,279.8999938964844,137.718994140625,283714
2002-09-09,280.0,280.0,274.1000061035156,276.1499938964844,135.8739471435547,251963
2002-09-10,276.1499938964844,276.1499938964844,276.1499938964844,276.1499938964844,135.8739471435547,0
2002-09-11,277.79998779296875,285.0,276.0,281.1499938964844,138.33409118652344,295020
2002-09-12,282.6499938964844,283.8999938964844,276.1000061035156,279.1499938964844,137.3500213623047,124554
2002-09-13,279.0,280.0,275.5,276.25,135.9231414794922,53643
2002-09-16,278.04998779296875,278.75,274.54998779296875,275.1000061035156,135.35728454589844,28733
2002-09-17,275.0,275.0,273.20001220703125,274.04998779296875,134.8406524658203,50392
2002-09-18,274.79998779296875,275.75,263.3999938964844,266.45001220703125,131.10125732421875,142897
2002-09-19,270.1000061035156,271.0,250.5,253.5,124.72946166992188,356542
2002-09-20,252.0,265.0,235.3000030517578,258.5,127.18961334228516,584092
2002-09-23,260.0,267.25,260.0,265.70001220703125,130.7322235107422,406385
2002-09-24,262.6000061035156,275.0,262.0,270.3999938964844,133.0447235107422,405272
2002-09-25,269.0,276.04998779296875,265.0,271.25,133.46299743652344,275355
2002-09-26,273.79998779296875,279.0,265.5,267.1000061035156,131.42108154296875,147471
2002-09-27,269.79998779296875,271.75,266.29998779296875,269.04998779296875,132.38050842285156,142003
2002-09-30,270.0,270.45001220703125,258.25,260.1499938964844,128.00149536132812,290964
2002-10-01,260.04998779296875,263.3999938964844,247.60000610351562,248.60000610351562,122.3185043334961,289011
2002-10-02,248.60000610351562,248.60000610351562,248.60000610351562,248.60000610351562,122.3185043334961,0
2002-10-03,251.89999389648438,253.5,231.60000610351562,233.39999389648438,114.83965301513672,670186
2002-10-04,236.0,241.9499969482422,234.14999389648438,240.85000610351562,118.50529479980469,554248
2002-10-07,241.25,246.8000030517578,241.25,245.0,120.5472183227539,113959
2002-10-08,245.9499969482422,248.60000610351562,244.10000610351562,247.25,121.65425109863281,88763
2002-10-09,247.9499969482422,265.25,247.9499969482422,261.70001220703125,128.76406860351562,509699
2002-10-10,258.0,273.79998779296875,254.0500030517578,268.8500061035156,132.28211975097656,738387
2002-10-11,263.8999938964844,266.8999938964844,256.6000061035156,258.5,127.18961334228516,360309
2002-10-14,262.79998779296875,265.0,258.3999938964844,259.6499938964844,127.75543212890625,97833
2002-10-15,259.6499938964844,259.6499938964844,259.6499938964844,259.6499938964844,127.75543212890625,0
2002-10-16,260.0,264.95001220703125,247.0,248.14999389648438,122.09709167480469,262570
2002-10-17,249.8000030517578,253.5,235.10000610351562,238.8000030517578,117.49662017822266,512707
2002-10-18,245.10000610351562,257.8999938964844,243.9499969482422,255.8000030517578,125.86114501953125,810791
2002-10-21,257.1000061035156,264.70001220703125,250.9499969482422,252.25,124.11444854736328,478714
2002-10-22,232.0,254.0,232.0,236.35000610351562,116.29112243652344,629830
2002-10-23,238.64999389648438,245.4499969482422,230.6999969482422,232.6999969482422,114.49522399902344,727425
2002-10-24,235.5,239.89999389648438,234.60000610351562,237.6999969482422,116.95541381835938,369214
2002-10-25,239.89999389648438,246.8000030517578,235.75,244.5,120.30120849609375,543559
2002-10-28,244.8000030517578,248.0,241.10000610351562,245.3000030517578,120.69482421875,233236
2002-10-29,246.8000030517578,246.8000030517578,234.0,239.9499969482422,118.06246185302734,377029
2002-10-30,243.6999969482422,244.8000030517578,238.0,241.10000610351562,118.6282730102539,155257
2002-10-31,242.6999969482422,242.6999969482422,235.0500030517578,236.5,116.3649673461914,253562
2002-11-01,239.3000030517578,244.10000610351562,237.25,240.1999969482422,118.18545532226562,371886
2002-11-04,243.0,243.89999389648438,241.14999389648438,242.89999389648438,119.51394653320312,91077
2002-11-05,243.0,244.0,237.5,240.0,118.0870361328125,222859
2002-11-06,240.0,240.0,240.0,240.0,118.0870361328125,0
2002-11-07,241.0,247.9499969482422,238.0,240.14999389648438,118.16084289550781,325023
2002-11-08,240.39999389648438,253.89999389648438,240.25,252.89999389648438,124.43421936035156,756762
2002-11-11,255.0,258.0,247.60000610351562,249.5500030517578,122.78595733642578,592658
2002-11-12,249.6999969482422,262.5,249.0,260.54998779296875,128.19827270507812,643406
2002-11-13,262.5,266.79998779296875,258.1000061035156,261.20001220703125,128.51809692382812,547409
2002-11-14,260.0,261.5,253.10000610351562,254.75,125.34452056884766,225844
2002-11-15,255.0,260.0,252.0,252.75,124.36044311523438,413411
2002-11-18,255.0,257.8999938964844,253.0,254.8000030517578,125.36907958984375,322331
2002-11-19,254.8000030517578,254.8000030517578,254.8000030517578,254.8000030517578,125.36907958984375,0
2002-11-20,256.8999938964844,261.6000061035156,252.5500030517578,260.29998779296875,128.0752410888672,336527
2002-11-21,261.54998779296875,265.0,256.54998779296875,258.25,127.06661224365234,521969
2002-11-22,260.20001220703125,269.0,259.1000061035156,266.25,131.00279235839844,1113901
2002-11-25,267.5,286.3999938964844,265.25,283.04998779296875,139.26890563964844,1636261
2002-11-26,283.70001220703125,299.45001220703125,280.1000061035156,288.1000061035156,141.753662109375,842073
2002-11-27,287.04998779296875,287.95001220703125,274.5,279.79998779296875,137.66981506347656,455129
2002-11-28,286.0,290.0,281.79998779296875,288.45001220703125,141.9259033203125,350652
2002-11-29,290.0,293.95001220703125,284.0,286.1499938964844,140.79420471191406,347933
2002-12-02,289.0,293.0,283.1000061035156,287.0,141.21246337890625,339824
2002-12-03,290.0,292.6499938964844,281.6000061035156,282.45001220703125,138.97372436523438,317099
2002-12-04,279.0,280.8999938964844,267.04998779296875,269.5,132.60194396972656,473822
2002-12-05,270.0,277.0,269.0,275.8500061035156,135.72633361816406,203107
2002-12-06,277.0,278.95001220703125,254.64999389648438,265.95001220703125,130.85520935058594,1253372
2002-12-09,258.0,269.45001220703125,258.0,259.45001220703125,127.65703582763672,437418
2002-12-10,260.0,266.25,258.0,263.3999938964844,129.6005401611328,469044
2002-12-11,267.8999938964844,267.8999938964844,259.95001220703125,260.45001220703125,128.14907836914062,233079
2002-12-12,261.0,264.0,260.0,260.3999938964844,128.12445068359375,223280
2002-12-13,262.54998779296875,273.0,261.25,269.79998779296875,132.74951171875,380073
2002-12-16,271.70001220703125,274.3999938964844,265.0,268.3999938964844,132.0606689453125,477617
2002-12-17,270.1000061035156,271.8999938964844,265.25,267.6000061035156,131.6670684814453,146917
2002-12-18,267.8999938964844,279.95001220703125,264.1000061035156,278.1499938964844,136.8579559326172,509791
2002-12-19,280.0,285.0,274.70001220703125,281.3999938964844,138.4570770263672,782585
2002-12-20,280.0,281.25,275.20001220703125,279.1000061035156,137.325439453125,164132
2002-12-23,276.5,276.5,272.5,273.8500061035156,134.74224853515625,271619
2002-12-24,273.1000061035156,273.1000061035156,266.79998779296875,268.3999938964844,132.0606689453125,428497
2002-12-25,268.3999938964844,268.3999938964844,268.3999938964844,268.3999938964844,132.0606689453125,0
2002-12-26,270.0,274.8999938964844,268.0,270.25,132.97096252441406,173992
2002-12-27,270.8999938964844,273.5,266.6499938964844,269.75,132.7249298095703,250539
2002-12-30,272.3500061035156,272.5,267.6499938964844,269.3500061035156,132.52813720703125,109448
2002-12-31,271.3999938964844,271.8500061035156,265.04998779296875,268.20001220703125,131.96229553222656,107848
2003-01-01,265.0,267.8999938964844,260.0,261.6000061035156,128.71490478515625,570776
2003-01-02,260.20001220703125,263.8999938964844,260.0,261.1000061035156,128.4688720703125,263023
2003-01-03,261.1499938964844,263.5,261.0,262.0,128.91171264648438,114923
2003-01-06,261.25,263.3999938964844,257.1499938964844,258.6499938964844,127.2634048461914,143267
2003-01-07,259.25,261.75,250.75,251.75,123.868408203125,269805
2003-01-08,255.0,256.1499938964844,249.10000610351562,252.85000610351562,124.40966033935547,361623
2003-01-09,253.1999969482422,255.0,249.10000610351562,249.6999969482422,122.8597640991211,420255
2003-01-10,254.10000610351562,264.0,249.0,250.25,123.13033294677734,362807
2003-01-13,251.0,254.5,247.10000610351562,248.14999389648438,122.09709167480469,277478
2003-01-14,248.89999389648438,250.1999969482422,243.0,245.64999389648438,120.86702728271484,369889
2003-01-15,246.0,251.85000610351562,244.10000610351562,247.5,121.77727508544922,419788
2003-01-16,247.0,253.8000030517578,246.89999389648438,250.0,123.0073471069336,546989
2003-01-17,251.4499969482422,251.4499969482422,245.0,245.9499969482422,121.0146255493164,295456
2003-01-20,246.5,247.39999389648438,239.0,239.85000610351562,118.01322937011719,490397
2003-01-21,240.10000610351562,241.25,235.75,238.1999969482422,117.20140838623047,296871
2003-01-22,237.0,240.25,236.25,238.60000610351562,117.39822387695312,516700
2003-01-23,238.64999389648438,238.89999389648438,237.14999389648438,238.39999389648438,117.29979705810547,415371
2003-01-24,239.0,239.25,235.5500030517578,236.6999969482422,116.4633560180664,129723
2003-01-27,237.8000030517578,245.0,235.10000610351562,241.3000030517578,118.72667694091797,299079
2003-01-28,242.3000030517578,246.0,241.5,242.85000610351562,119.48936462402344,149465
2003-01-29,243.3000030517578,251.0,242.60000610351562,249.60000610351562,122.8105239868164,254004
2003-01-30,250.1999969482422,258.0,250.1999969482422,255.25,125.59050750732422,345848
2003-01-31,252.89999389648438,256.75,252.0,254.9499969482422,125.44287109375,378368
2003-02-03,255.0,256.0,250.0,253.0,124.48343658447266,152072
2003-02-04,252.25,255.0,252.25,254.60000610351562,125.27069854736328,260153
2003-02-05,252.9499969482422,253.89999389648438,242.5,245.60000610351562,120.84239196777344,325368
2003-02-06,245.9499969482422,245.9499969482422,235.0,238.0,117.10297393798828,617600
2003-02-07,240.0,265.0,236.14999389648438,237.5,116.85698699951172,507296
2003-02-10,238.0,238.0,229.35000610351562,231.85000610351562,114.07699584960938,738464
2003-02-11,232.0,233.6999969482422,219.0,220.14999389648438,108.3202896118164,821147
2003-02-12,219.0,222.25,208.0500030517578,218.5,107.50843048095703,2196325
2003-02-13,218.5,218.5,218.5,218.5,107.50843048095703,0
2003-02-14,221.0,223.8000030517578,205.10000610351562,206.1999969482422,101.45647430419922,3290137
2003-02-17,209.8000030517578,215.0,209.8000030517578,213.3000030517578,104.94986724853516,1340231
2003-02-18,214.89999389648438,219.8000030517578,213.3000030517578,218.14999389648438,107.33621978759766,1402593
2003-02-19,220.0,229.5,219.5,227.0500030517578,111.71527862548828,2232658
2003-02-20,226.0,228.5,221.75,224.9499969482422,110.68201446533203,649271
2003-02-21,224.14999389648438,224.14999389648438,219.10000610351562,220.25,108.3694839477539,410694
2003-02-24,222.0,222.5,216.8000030517578,220.35000610351562,108.41867065429688,681182
